588.5	200.221
589	200.204
589.5	200.186
590	200.169
590.5	200.151
591	200.133
591.5	200.115
592	200.097
592.5	200.079
593	200.061
593.5	200.043
594	200.025
594.5	200.006
595	199.988
595.5	199.969
596	199.951
596.5	199.932
597	199.913
597.5	199.895
598	199.876
598.5	199.857
599	199.839
599.5	199.82
600	199.801
600.5	199.783
601	199.764
601.5	199.745
602	199.728
602.5	199.71
603	199.693
603.5	199.675
604	199.658
604.5	199.64
605	199.622
605.5	199.604
606	199.586
606.5	199.568
607	199.55
607.5	199.532
608	199.514
608.5	199.495
609	199.477
609.5	199.458
610	199.44
610.5	199.421
611	199.403
611.5	199.384
612	199.365
612.5	199.347
613	199.328
613.5	199.31
614	199.291
614.5	199.272
615	199.253
615.5	199.235
616	199.217
616.5	199.2
617	199.183
617.5	199.165
618	199.147
618.5	199.13
619	199.112
619.5	199.094
620	199.076
620.5	199.058
621	199.04
621.5	199.022
622	199.004
622.5	198.986
623	198.967
623.5	198.949
624	198.931
624.5	198.912
625	198.894
625.5	198.875
626	198.856
626.5	198.838
627	198.819
627.5	198.801
628	198.782
628.5	198.764
629	198.745
629.5	198.726
630	198.708
630.5	198.69
631	198.673
631.5	198.656
632	198.638
632.5	198.621
633	198.603
633.5	198.586
634	198.568
634.5	198.55
635	198.532
635.5	198.514
636	198.496
636.5	198.478
637	198.46
637.5	198.441
638	198.423
638.5	198.405
639	198.386
639.5	198.368
640	198.349
640.5	198.331
641	198.312
641.5	198.294
642	198.275
642.5	198.257
643	198.238
643.5	198.22
644	198.201
644.5	198.182
645	198.165
645.5	198.148
646	198.13
646.5	198.113
647	198.096
647.5	198.078
648	198.06
648.5	198.043
649	198.025
649.5	198.007
650	197.989
650.5	197.971
651	197.953
651.5	197.935
652	197.917
652.5	197.899
653	197.881
653.5	197.862
654	197.844
654.5	197.826
655	197.807
655.5	197.789
656	197.77
656.5	197.752
657	197.734
657.5	197.715
658	197.697
658.5	197.678
659	197.659
659.5	197.641
660	197.623
660.5	197.606
661	197.589
661.5	197.572
662	197.554
662.5	197.537
663	197.519
663.5	197.502
664	197.484
664.5	197.466
665	197.449
665.5	197.431
666	197.413
666.5	197.395
667	197.377
667.5	197.359
668	197.341
668.5	197.322
669	197.304
669.5	197.286
670	197.268
670.5	197.249
671	197.231
671.5	197.212
672	197.194
672.5	197.176
673	197.157
673.5	197.139
674	197.121
674.5	197.102
675	197.083
675.5	197.066
676	197.049
676.5	197.032
677	197.015
677.5	196.998
678	196.98
678.5	196.963
679	196.945
679.5	196.928
680	196.91
680.5	196.892
681	196.875
681.5	196.857
682	196.839
682.5	196.821
683	196.803
683.5	196.785
684	196.767
684.5	196.749
685	196.73
685.5	196.712
686	196.694
686.5	196.676
687	196.657
687.5	196.639
688	196.621
688.5	196.603
689	196.584
689.5	196.566
690	196.548
690.5	196.529
691	196.511
691.5	196.494
692	196.477
692.5	196.46
693	196.443
693.5	196.426
694	196.408
694.5	196.391
695	196.374
695.5	196.356
696	196.339
696.5	196.321
697	196.303
697.5	196.286
698	196.268
698.5	196.25
699	196.232
699.5	196.214
700	196.196
700.5	196.178
701	196.16
701.5	196.142
702	196.123
702.5	196.105
703	196.087
703.5	196.069
704	196.051
704.5	196.033
705	196.014
705.5	195.996
706	195.978
706.5	195.96
707	195.941
707.5	195.924
708	195.908
708.5	195.891
709	195.874
709.5	195.856
710	195.839
710.5	195.822
711	195.805
711.5	195.787
712	195.77
712.5	195.752
713	195.735
713.5	195.717
714	195.7
714.5	195.682
715	195.664
715.5	195.646
716	195.628
716.5	195.61
717	195.592
717.5	195.574
718	195.556
718.5	195.538
719	195.52
719.5	195.502
720	195.484
720.5	195.466
721	195.448
721.5	195.43
722	195.412
722.5	195.393
723	195.375
723.5	195.357
724	195.34
724.5	195.323
725	195.307
725.5	195.29
726	195.273
726.5	195.256
727	195.238
727.5	195.221
728	195.204
728.5	195.187
729	195.169
729.5	195.152
730	195.134
730.5	195.117
731	195.099
731.5	195.082
732	195.064
732.5	195.046
733	195.028
733.5	195.01
734	194.993
734.5	194.975
735	194.957
735.5	194.939
736	194.921
736.5	194.903
737	194.885
737.5	194.867
738	194.849
738.5	194.831
739	194.813
739.5	194.795
740	194.777
740.5	194.759
741	194.742
741.5	194.726
742	194.709
742.5	194.692
743	194.675
743.5	194.658
744	194.641
744.5	194.624
745	194.607
745.5	194.589
746	194.572
746.5	194.555
747	194.537
747.5	194.52
748	194.503
748.5	194.485
749	194.467
749.5	194.45
750	194.432
750.5	194.414
751	194.396
751.5	194.379
752	194.361
752.5	194.343
753	194.325
753.5	194.307
754	194.289
754.5	194.271
755	194.253
755.5	194.235
756	194.217
756.5	194.199
757	194.181
757.5	194.162
758	194.145
758.5	194.129
759	194.112
759.5	194.095
760	194.078
760.5	194.061
761	194.044
761.5	194.027
762	194.01
762.5	193.993
763	193.976
763.5	193.958
764	193.941
764.5	193.924
765	193.906
765.5	193.889
766	193.871
766.5	193.853
767	193.836
767.5	193.818
768	193.8
768.5	193.783
769	193.765
769.5	193.747
770	193.729
770.5	193.711
771	193.693
771.5	193.675
772	193.657
772.5	193.639
773	193.621
773.5	193.603
774	193.585
774.5	193.567
775	193.549
775.5	193.531
776	193.514
776.5	193.498
777	193.481
777.5	193.464
778	193.447
778.5	193.43
779	193.413
779.5	193.396
